trial,trial_type,intended_slider_value,n_chopping_boards,n_counters,model_agents,model_model,model_recipe,model_seed,model_settings,timesteps,agent_pauses,agent_collisions,was_successful
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,19,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,22,10,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,100,0,89,False
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,22,11,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,22,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,20,8,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,19,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,22,11,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,17,4,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,22,10,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,21,6,1,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,19,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_10,cooks,50.0,2,4,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,19,6,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,33,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,33,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,39,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,33,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,33,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,33,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,27,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_10,cooks,50.0,2,4,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,34,18,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,22,5,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,35,9,1,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,28,4,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,31,6,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,21,4,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,20,4,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,18,2,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,26,7,2,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,26,3,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,23,4,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,37,10,1,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,29,5,1,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,31,10,1,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,22,5,0,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,100,0,89,False
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,37,17,1,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,34,10,1,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,27,5,3,True
trial_10,cooks,50.0,2,4,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,24,7,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,18,6,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,17,5,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,20,8,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,18,6,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,24,5,1,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,19,7,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,18,8,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,20,7,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,19,9,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,22,9,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,19,8,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,19,9,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,17,8,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,18,6,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,23,10,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,19,5,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,20,7,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,19,6,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,18,6,0,True
trial_11,cooks,62.5,1,6,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,21,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,21,11,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,16,7,0,True
trial_11,cooks,62.5,1,6,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,18,9,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_11,cooks,62.5,1,6,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,29,9,1,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,46,14,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,35,13,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,25,8,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,33,11,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,21,5,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,21,3,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,33,18,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,26,8,1,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,23,7,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,27,8,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,34,12,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,21,7,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,34,13,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,23,6,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,35,11,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,42,20,3,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,34,13,1,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,35,14,0,True
trial_11,cooks,62.5,1,6,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,29,5,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,25,6,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,31,6,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,26,5,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,25,4,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,30,11,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,26,4,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,25,4,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,23,3,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,30,10,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,25,3,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,23,3,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,27,9,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,29,12,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,27,6,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,23,2,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,25,4,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,26,3,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,23,2,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,27,8,0,True
trial_12,cooks,62.5,2,9,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,23,2,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,25,12,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,25,13,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,23,2,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,24,12,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,25,8,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,23,11,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,21,3,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,25,13,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,21,3,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,25,11,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,23,3,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,25,10,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,21,3,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,23,11,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_12,cooks,62.5,2,9,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,23,2,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,42,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,34,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,42,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,42,0,0,True
trial_12,cooks,62.5,2,9,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,42,6,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,75,28,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,49,11,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,90,26,1,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,23,3,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,61,27,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,25,3,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,38,9,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,100,35,0,False
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,100,26,0,False
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,39,12,2,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,42,15,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,30,5,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,33,10,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,31,7,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,64,19,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,31,8,1,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,54,12,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,54,19,0,True
trial_12,cooks,62.5,2,9,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,38,12,0,True
trial_13,cooks,75.0,1,4,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,38,16,0,True
trial_13,cooks,75.0,1,4,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,28,10,0,True
trial_13,cooks,75.0,1,4,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,30,17,0,True
trial_13,cooks,75.0,1,4,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,36,7,0,True
